52	2	0.602371
23	3	0.703693
56	2	0.350206
57	2	0.395388
27	3	0.223509
1237	1021	0.432782
60	2	0.143052
1	4	0.599713
64	2	0.764106
66	2	0.137637
1029	1028	0.708574
69	2	0.760249
39	3	0.264256
42	3	0.850345
43	3	0.530839
109	1058	0.200171
46	3	0.894548
48	3	0.652019
142	1057	0.617207
49	3	0.719351
21	4	0.512652
23	4	0.146364
24	4	0.161919
58	3	0.554057
30	1061	0.929714
60	3	0.796614
61	3	0.591328
1	5	0.427447
1028	1029	0.592311
6	1062	0.701357
67	3	0.032186
503	1046	0.123448
7	5	0.703793
69	3	0.155627
39	4	0.698068
289	1053	0.44792
229	1055	0.392881
74	3	0.934743
356	1051	0.365877
15	5	0.517209
512	1046	0.575171
731	1039	0.148984
54	4	0.969181
29	1062	0.903614
60	4	0.583222
92	3	0.829836
900	1034	0.701156
0	6	0.113845
1	6	0.102127
64	4	0.175158
130	2	0.192519
1031	1030	0.0432283
7	6	0.531748
72	4	0.0756228
10	6	0.411263
851	1036	0.820231
202	1057	0.999538
264	1055	0.35679
112	3	0.141048
270	1055	0.642666
23	6	0.00300697
29	6	0.732975
215	0	0.58573
1	7	0.694349
96	4	0.542257
34	6	0.344563
5	7	0.305106
6	7	0.719179
1030	1031	0.594327
69	5	0.809526
38	6	0.152867
102	4	0.479395
9	7	0.128191
226	0	0.0963314
72	5	0.236538
43	6	0.53652
75	1062	0.00893359
1316	1022	0.279389
16	7	0.75643
142	1060	0.271632
111	4	0.274254
236	0	0.543268
52	6	0.803715
22	7	0.721387
54	6	0.596253
61	6	0.312807
1	8	0.698566
250	0	0.612468
127	4	0.736271
3	8	0.561523
98	5	0.481085
67	6	0.269671
70	6	0.708878
256	0	0.410399
72	6	0.823032
73	6	0.172459
13	8	0.467984
109	5	0.98418
79	6	0.716826
483	1050	0.187634
639	1045	0.0589421
826	1039	0.32841
113	5	0.39735
270	0	0.244491
147	4	0.619502
179	1060	0.288165
27	8	0.82944
92	6	0.841402
1	9	0.925009
2	9	0.95915
3	9	0.159508
7	9	0.463987
132	5	0.173177
287	0	0.159362
1034	1033	0.766644
42	8	0.493513
46	8	0.968775
49	8	0.0384625
639	1046	0.336088
237	2	0.983948
21	9	0.85741
54	8	0.406928
179	1061	0.345894
55	8	0.587854
26	9	0.611831
27	9	0.37363
961	1036	0.134446
309	0	0.796921
0	10	0.288005
1	10	0.941344
312	0	0.923937
127	6	0.150078
34	9	0.133544
6	10	0.860274
130	6	0.397163
131	6	0.547753
132	6	0.377079
1033	1034	0.968734
43	9	0.0457143
202	1061	0.706758
977	1036	0.159335
264	2	0.128932
143	1063	0.230284
639	1047	0.402271
54	9	0.641137
58	9	0.260659
90	8	0.639881
60	9	0.495131
30	10	0.417466
32	10	0.92285
1	11	0.658529
129	7	0.314671
346	0	0.0659973
69	9	0.654832
42	10	0.00508192
233	4	0.465454
110	8	0.320809
359	1057	0.461784
235	4	0.709503
111	8	0.166311
50	10	0.836677
236	4	0.740908
298	2	0.467297
238	4	0.927883
176	6	0.928071
239	4	0.00893373
117	8	0.733114
118	8	0.550063
119	8	0.804316
120	8	0.956846
122	8	0.65402
61	10	0.714457
309	2	0.467539
808	1043	0.336589
1	12	0.636836
251	4	0.055966
127	8	0.454744
314	2	0.222065
1338	1026	0.506006
257	4	0.820786
506	1053	0.469234
289	1060	0.937941
508	1053	0.110617
105	9	0.802192
261	4	0.195747
1037	1036	0.510707
264	4	0.872946
265	4	0.550247
359	1058	0.0344114
235	5	0.938149
236	1062	0.0307171
702	1047	0.827834
268	4	0.229939
272	4	0.194288
119	9	0.276172
120	9	0.149002
90	10	0.507941
276	4	0.332474
307	3	0.163242
28	12	0.820749
1	13	0.377291
2	13	0.17301
251	5	0.987088
282	4	0.722886
314	3	0.796698
1060	1036	0.578331
254	5	0.336392
256	5	0.734925
8	13	0.879092
289	1061	0.527428
508	1054	0.854491
1036	1037	0.539438
229	6	0.186055
292	4	0.0483212
293	4	0.139796
232	6	0.562367
295	4	0.888356
359	1059	0.506015
235	6	0.401804
361	2	0.624711
423	0	0.239641
363	2	0.617301
240	6	0.906259
26	13	0.395889
27	13	0.0799324
432	0	0.817366
1	14	0.419385
1026	1038	0.616997
252	6	0.855683
130	10	0.398486
317	4	0.605015
132	10	0.925062
39	13	0.0891007
261	6	0.528156
200	8	0.420843
108	11	0.883009
46	13	0.66357
450	0	0.336286
327	4	0.443923
359	1060	0.667783
266	6	0.856584
143	10	0.575288
236	7	0.25953
237	7	0.193457
21	14	0.131387
116	11	0.866025
23	14	0.138494
272	1063	0.814497
210	8	0.0693533
272	6	0.796946
336	4	0.0157589
151	10	0.603683
58	13	0.582745
153	10	0.517944
60	13	0.203101
589	1053	0.318854
61	13	0.570226
311	5	0.0777588
1	15	0.554234
312	5	0.206834
343	4	0.388306
251	7	0.302139
282	6	0.996509
5	15	0.101606
471	0	0.016241
69	13	0.155858
349	4	0.732051
256	7	0.133772
132	11	0.341333
287	6	0.73266
473	0	0.78471
260	7	0.919465
170	10	0.34108
294	6	0.494502
1040	1039	0.896063
359	1061	0.892227
236	8	0.0696471
50	14	0.816164
365	4	0.763994
24	15	0.429401
336	5	0.393701
1145	1036	0.256974
339	5	0.545874
60	14	0.282903
185	10	0.259049
1	16	0.286881
312	6	0.211627
313	6	0.962461
314	6	0.779402
67	14	0.672225
6	1073	0.87926
223	9	0.0262634
69	14	0.428176
7	16	0.885902
73	14	0.156956
1254	1033	0.384377
355	5	0.335667
386	4	0.437951
1039	1040	0.934111
202	10	0.930001
78	14	0.145399
296	7	0.538382
451	2	0.0697421
422	3	0.592112
237	9	0.288284
52	15	0.576305
21	16	0.881716
364	5	0.652349
272	8	0.140959
335	6	0.708207
120	13	0.808085
308	7	0.813626
339	6	0.358457
92	14	0.65761
1	17	0.993014
312	7	0.954276
344	6	0.721127
471	1059	0.488766
347	6	0.643704
350	6	0.865736
443	3	0.828834
105	1071	0.248153
353	6	0.975724
261	9	0.204683
447	3	0.839634
425	4	0.674508
270	9	0.878216
271	9	0.65074
24	17	0.726008
458	3	0.409593
428	4	0.971087
677	1053	0.72868
307	8	0.722275
432	4	0.300386
60	16	0.894499
557	0	0.110734
1	18	0.490241
67	16	0.77742
317	8	0.969016
131	14	0.832546
597	1056	0.822861
69	16	0.00971448
352	7	0.77065
1222	1036	0.632335
108	15	0.984099
295	9	0.410161
423	5	0.0362245
24	18	0.58308
118	15	0.896979
429	5	0.675132
338	8	0.59475
245	11	0.929641
400	6	0.73362
123	15	0.00167402
1	19	0.897554
311	9	0.486197
1243	1036	0.275773
717	1053	0.350445
36	18	0.903792
286	10	0.354824
224	12	0.923174
473	4	0.992788
39	18	0.99366
536	2	0.0781459
475	4	0.77892
264	11	0.665323
482	4	0.572984
421	6	0.52881
364	8	0.663854
54	18	0.71893
335	9	0.811526
56	18	0.0418152
122	16	0.157784
339	9	0.111178
1270	1036	0.505776
62	18	0.638196
497	4	0.0691041
1	20	0.700375
344	9	0.508589
314	10	0.362916
1276	1036	0.121981
67	18	0.719819
101	17	0.2281
508	1061	0.218392
352	9	0.34278
79	18	0.538294
328	10	0.233854
421	7	0.200507
425	7	0.337164
456	6	0.255902
363	9	0.83462
549	3	0.629832
458	6	0.406897
365	9	0.251821
463	6	0.840352
1	21	0.66423
4	21	0.129589
67	19	0.360681
503	5	0.558716
472	6	0.875631
9	21	0.461381
102	18	0.726971
14	21	0.355929
108	18	0.464895
16	21	0.45244
483	1063	0.814646
111	18	0.272844
548	4	0.938931
269	13	0.776054
487	6	0.298237
54	1077	0.576201
24	21	0.75688
582	3	0.829559
57	20	0.775626
584	3	0.660939
556	4	0.325859
588	1060	0.886589
557	4	0.104274
217	15	0.126512
1334	1036	0.918364
1	22	0.144483
127	18	0.602354
469	7	0.0900647
221	15	0.649311
314	12	0.963272
1091	1044	0.914395
471	7	0.201943
7	22	0.191827
39	21	0.831549
42	21	0.207709
43	21	0.357545
44	21	0.843356
45	21	0.0609855
854	1052	0.951391
1350	1036	0.114377
979	1048	0.751896
235	15	0.501728
608	1060	0.646956
577	4	0.0885566
578	4	0.929422
423	9	0.94745
487	7	0.218503
428	9	0.23687
866	1052	0.898497
60	21	0.883112
61	21	0.743384
1	23	0.854241
3	23	0.29313
127	19	0.924253
407	10	0.163414
469	8	0.431575
4	23	0.298167
67	21	0.102249
502	7	0.0188399
6	23	0.45295
286	1071	0.113136
69	21	0.122067
474	8	0.578906
443	9	0.653477
72	21	0.201252
14	23	0.863519
140	1076	0.164125
78	21	0.240456
854	1053	0.899776
1288	1039	0.53102
979	1049	0.522439
79	21	0.468093
549	6	0.88504
550	6	0.476914
272	15	0.207259
24	23	0.817677
274	15	0.0926133
307	14	0.164209
276	15	0.0232949
309	14	0.869288
0	24	0.234534
156	1076	0.892992
95	21	0.843818
314	14	0.0481889
4	24	0.337494
100	1078	0.131673
101	21	0.257324
39	23	0.37676
1342	1038	0.130591
474	9	0.195675
600	5	0.774903
634	4	0.566624
45	23	0.880585
231	17	0.174823
15	24	0.0926418
109	21	0.459684
854	1054	0.553133
79	22	0.341438
17	24	0.232841
979	1050	0.752138
49	23	0.774117
18	24	0.144963
52	23	0.105995
238	17	0.557575
21	24	0.557743
487	9	0.702929
457	10	0.726024
54	23	0.06147
23	24	0.366372
25	24	0.366606
676	3	0.995273
584	6	0.102831
27	24	0.159856
307	15	0.784965
61	23	0.24867
465	10	0.202736
124	21	0.902934
94	22	0.692592
312	15	0.563771
130	21	0.563419
131	21	0.464786
69	23	0.335252
70	23	0.0780615
722	2	0.620736
72	23	0.551173
44	24	0.380151
293	16	0.401643
635	1062	0.158861
46	24	0.821306
233	18	0.539613
389	13	0.015217
453	11	0.882929
236	18	0.339349
920	1053	0.721197
24	25	0.891612
551	8	0.419583
56	24	0.713792
428	12	0.558482
26	25	0.552206
615	6	0.899636
27	25	0.979653
28	25	0.498093
29	25	0.538051
30	25	0.630013
619	6	0.822343
309	16	0.991506
247	18	0.218587
31	25	0.824825
32	25	0.342085
249	18	0.360222
33	25	0.18689
592	1064	0.141943
95	23	0.682018
2	26	0.19585
312	16	0.676802
34	25	0.480137
35	25	0.168214
66	24	0.876063
36	25	0.919222
37	25	0.932499
38	25	0.252194
39	25	0.915168
70	24	0.0593887
40	25	0.844197
9	26	0.0068804
41	25	0.886776
72	24	0.681499
42	25	0.401995
104	23	0.00793249
43	25	0.0966403
509	10	0.703219
13	26	0.597133
261	18	0.961256
634	6	0.167524
201	20	0.928618
78	24	0.50007
79	24	0.343716
268	18	0.0458147
176	21	0.443707
114	23	0.979933
705	4	0.733255
364	15	0.81061
118	23	0.190062
25	26	0.540669
522	10	0.239254
27	26	0.878947
337	16	0.365701
276	18	0.994416
30	26	0.11617
434	13	0.674218
31	26	0.409915
2	27	0.526186
3	27	0.913902
34	26	0.967168
282	18	0.993716
36	26	0.898969
253	19	0.825424
130	23	0.922789
535	10	0.241392
8	27	0.729719
9	27	0.140434
40	26	0.549664
102	24	0.170796
413	14	0.70086
41	26	0.626855
42	26	0.262978
104	24	0.991628
13	27	0.878922
45	26	0.842989
107	24	0.16839
758	3	0.179266
479	12	0.168241
293	18	0.655736
542	10	0.9633
977	1053	0.483885
108	24	0.126564
294	18	0.210465
48	26	0.23774
110	24	0.529008
296	18	0.646778
49	26	0.0248805
297	18	0.690672
50	26	0.888435
423	14	0.336757
269	19	0.878585
300	18	0.945142
550	10	0.120588
24	27	0.935783
644	7	0.854391
25	27	0.508785
56	26	0.103301
26	27	0.117091
58	26	0.94797
28	27	0.803806
60	26	0.903026
30	27	0.308768
61	26	0.489497
123	24	0.63682
31	27	0.659293
434	14	0.48375
32	27	0.633014
311	18	0.491984
2	28	0.167737
64	26	0.163745
500	12	0.982542
749	4	0.984704
222	21	0.765136
37	27	0.271492
69	26	0.154541
349	17	0.108577
132	24	0.789697
474	13	0.780906
662	1064	0.562666
42	27	0.13632
43	27	0.621844
12	28	0.0655574
74	26	0.886226
45	27	0.728987
46	27	0.490433
201	22	0.386377
48	27	0.893037
141	24	0.769726
50	27	0.52274
639	8	0.0414911
701	6	0.701003
52	27	0.375238
456	14	0.216941
147	24	0.852041
458	14	0.447843
613	9	0.673628
56	27	0.518204
25	28	0.483776
1019	1053	0.919834
58	27	0.151159
27	28	0.697825
245	21	0.336931
90	26	0.399621
60	27	0.610383
153	24	0.0297457
61	27	0.385632
1054	1052	0.840096
30	28	0.522509
92	26	0.430006
31	28	0.657755
156	1081	0.196251
63	27	0.742227
1211	1047	0.469252
64	27	0.183624
1212	1047	0.0307269
33	28	0.265888
66	1084	0.24123
344	18	0.162163
66	27	0.362313
67	27	0.390785
36	28	0.653594
98	26	0.824464
625	9	0.806528
657	8	0.259752
6	29	0.316851
37	28	0.041823
69	27	0.816303
472	14	0.0187707
38	28	0.568038
256	21	0.0161494
753	5	0.958794
72	27	0.748986
352	18	0.644652
477	14	0.3621
261	21	0.996642
758	5	0.00298096
45	28	0.32664
355	18	0.959616
635	9	0.934398
78	27	0.537503
264	21	0.893704
729	6	0.420821
109	26	0.936295
79	27	0.755215
110	26	0.0764792
111	26	0.505022
671	1065	0.092272
112	26	0.338846
609	10	0.700362
269	21	0.70171
52	28	0.463399
176	24	0.962932
53	28	0.704282
332	19	0.854407
272	21	0.256098
737	6	0.534874
25	29	0.670336
273	21	0.797494
56	28	0.865435
57	28	0.115105
119	26	0.768084
429	16	0.652041
616	10	0.327526
58	28	0.173906
90	27	0.221199
277	21	0.975197
742	6	0.900791
60	28	0.510992
31	29	0.451727
156	1082	0.950586
310	20	0.0560109
342	19	0.498535
33	29	0.546814
2	30	0.880342
468	15	0.612116
98	27	0.0324221
67	28	0.300523
129	26	0.421409
38	29	0.383937
1094	1052	0.0274316
752	6	0.888917
1095	1052	0.796005
1096	1052	0.00522609
10	30	0.487979
817	4	0.346572
105	27	0.874771
43	29	0.186156
229	23	0.26232
757	6	0.464817
293	21	0.7372
294	21	0.851457
759	6	0.786509
77	28	0.115555
47	1086	0.921696
387	18	0.727894
110	27	0.962765
483	15	0.855685
235	23	0.717023
113	27	0.228245
487	15	0.78318
116	27	0.121562
644	10	0.0228312
645	10	0.253917
118	27	0.616108
25	30	0.173746
676	9	0.487229
646	10	0.875644
26	30	0.304127
120	27	0.984272
27	30	0.884545
648	10	0.279887
90	28	0.416589
28	30	0.946462
1052	1054	0.896935
649	10	0.801519
60	29	0.111868
91	28	0.256582
215	24	0.948224
650	10	0.805822
309	21	0.481348
31	30	0.856969
32	30	0.0395006
250	23	0.728287
655	10	0.0423569
1059	1054	0.187417
67	29	0.743803
98	28	0.869638
222	24	0.213526
37	30	0.378569
658	10	0.865061
317	21	0.174099
38	30	0.57006
411	18	0.124698
660	10	0.110527
41	30	0.123188
42	30	0.568592
477	16	0.712456
229	24	0.293288
977	1057	0.912674
235	24	0.256834
856	4	0.860447
794	6	0.917948
362	20	0.069519
238	24	0.214015
239	24	0.0299448
425	18	0.78165
272	23	0.908685
25	31	0.892287
118	28	0.830903
56	30	0.394725
428	18	0.415657
336	21	0.931796
26	31	0.282546
988	1057	0.983339
27	31	0.028017
90	29	0.936758
28	31	0.172441
557	1071	0.935494
29	31	0.878817
432	18	0.302677
92	29	0.246356
30	31	0.487059
123	28	0.402266
619	12	0.634362
33	31	0.439653
34	31	0.389617
283	23	0.0571619
35	31	0.45701
252	24	0.139246
36	31	0.728742
37	31	0.190328
38	31	0.90374
70	1087	0.3637
876	4	0.778906
349	21	0.907854
256	24	0.0415822
1000	0	0.420013
877	4	0.490544
40	31	0.786611
257	24	0.505
10	32	0.048744
41	31	0.420934
42	31	0.0379355
724	9	0.965354
105	29	0.289968
43	31	0.574065
322	22	0.709094
76	30	0.33577
294	23	0.229955
264	24	0.903476
270	24	0.479813
364	21	0.562574
550	15	0.282371
582	14	0.26905
25	32	0.953595
1019	1057	0.36072
120	29	0.405113
27	32	0.450271
307	23	0.827038
30	32	0.315922
278	24	0.690063
434	19	0.962227
2	33	0.85703
312	23	0.302513
64	31	0.495328
127	29	0.789654
717	10	0.9937
470	18	0.846038
37	32	0.238107
42	32	0.921477
293	24	0.347166
635	13	0.434906
108	30	0.0925128
78	31	0.801979
295	24	0.593928
296	24	0.543701
732	10	0.744753
1167	1053	0.288377
733	10	0.162761
1168	1053	0.306699
734	10	0.455917
1169	1053	0.696855
300	24	0.92395
735	10	0.434133
580	15	0.00394036
736	10	0.655969
364	22	0.684266
737	10	0.860702
25	33	0.0459987
738	10	0.0817528
739	10	0.230171
740	10	0.849791
28	33	0.260919
741	10	0.495173
245	26	0.829954
29	33	0.248246
742	10	0.278006
743	10	0.924493
31	33	0.601214
744	10	0.887678
248	26	0.404451
407	21	0.796421
36	33	0.677506
1060	1057	0.567544
37	33	0.483783
6	34	0.511636
130	30	0.15987
1061	1057	0.765659
224	27	0.833471
472	19	0.320469
9	34	0.420971
413	21	0.306955
42	33	0.649055
229	27	0.491227
635	14	0.37501
263	26	0.525824
638	14	0.863546
51	33	0.744274
52	33	0.551855
176	29	0.618411
269	26	0.0382753
85	1089	0.213967
364	23	0.475367
334	24	0.787827
25	34	0.358292
428	21	0.694518
676	13	0.915936
243	27	0.381216
26	34	0.466418
58	33	0.474945
151	30	0.738443
432	21	0.129769
153	30	0.562432
61	33	0.801985
619	15	0.529848
31	34	0.54602
434	21	0.538687
67	33	0.182144
163	30	0.138167
846	8	0.0790587
72	33	0.521316
414	1079	0.415327
662	1071	0.770597
166	30	0.647858
229	28	0.77326
943	1062	0.629458
45	34	0.411213
263	27	0.725522
170	30	0.445828
578	17	0.498868
858	8	0.175659
364	24	0.139487
25	35	0.113871
181	30	0.0448295
1019	1060	0.840725
307	26	0.996508
618	16	0.819188
370	24	0.894269
619	16	0.739531
371	24	0.887684
185	30	0.479322
1054	1059	0.489577
557	18	0.409498
372	24	0.107856
31	35	0.751817
94	33	0.457668
2	36	0.28369
64	34	0.182467
65	34	0.249951
314	26	0.92451
625	16	0.801248
36	35	0.749547
130	32	0.141438
37	35	0.385036
69	34	0.207474
474	21	0.470161
413	23	0.934546
42	35	0.763817
43	35	0.45953
1036	1060	0.0744956
261	28	0.553754
294	27	0.631083
387	24	0.595297
18	36	0.516212
483	21	0.38051
298	27	0.412744
237	29	0.113468
423	23	0.768468
857	9	0.301731
487	21	0.231682
25	36	0.0304285
583	18	0.824295
26	36	0.106287
1019	1061	0.69317
213	1087	0.505889
151	32	0.7056
28	36	0.0382025
153	32	0.10382
339	26	0.387746
867	9	0.977788
31	36	0.685589
900	1065	0.362157
33	36	0.830632
1057	1060	0.449886
2	37	0.126432
35	36	0.393365
314	27	0.289903
625	17	0.796127
37	36	0.142612
38	36	0.0105654
256	29	0.743387
163	32	0.0765901
257	29	0.66021
724	14	0.590332
105	34	0.0644893
45	36	0.274422
263	29	0.776113
170	32	0.889314
356	26	0.312895
47	36	0.707266
265	1086	0.32602
1104	2	0.297134
269	29	0.440928
116	34	0.126437
364	26	0.194973
427	24	0.808139
56	36	0.25835
25	37	0.829901
336	27	0.209091
181	32	0.738891
243	30	0.276609
213	1088	0.0278396
27	37	0.126907
28	37	0.384713
123	1091	0.438053
185	32	0.0351177
30	37	0.755053
31	37	0.328463
63	36	0.108189
125	34	0.670478
32	37	0.992076
64	36	0.782722
1057	1061	0.921168
33	37	0.637822
96	35	0.596996
66	36	0.423059
35	37	0.754139
67	36	0.480848
346	27	0.621439
36	37	0.200406
6	38	0.639092
131	34	0.883099
76	36	0.646688
45	37	0.67946
46	37	0.136804
202	32	0.182423
236	1088	0.942052
857	11	0.371893
1293	1054	0.303701
363	27	0.0965363
550	21	0.0936825
25	38	0.973154
28	38	0.372242
29	38	0.466916
185	1090	0.5107
30	38	0.701384
61	37	0.313991
31	38	0.965937
62	37	0.489174
808	13	0.611316
3	39	0.903078
4	39	0.972579
314	29	0.883975
36	38	0.795385
998	7	0.476053
101	36	0.115254
1187	1058	0.918276
40	38	0.439019
722	16	0.707941
414	1083	0.141027
289	30	0.650179
105	36	0.569954
43	38	0.680323
291	30	0.30117
13	39	0.550797
46	38	0.545363
885	11	0.0931408
358	28	0.312972
111	36	0.170687
18	39	0.564861
49	38	0.919779
421	26	0.113256
50	38	0.454962
1229	1057	0.170263
51	38	0.547329
361	28	0.385131
423	26	0.0150238
299	30	0.755412
21	39	0.98303
52	38	0.88865
424	26	0.625936
580	21	0.146487
425	26	0.182677
487	24	0.733258
23	39	0.0773534
54	38	0.108571
427	26	0.512292
25	39	0.265059
335	29	0.951098
56	38	0.398395
336	29	0.822799
584	21	0.287835
430	26	0.716273
90	37	0.601561
1146	1060	0.27788
713	1074	0.181888
62	38	0.736602
434	26	0.74843
343	29	0.163168
502	24	0.353818
1062	6	0.97205
1187	1059	0.299044
71	38	0.31804
413	27	0.324246
72	38	0.564187
444	26	0.00783308
352	29	0.284197
445	26	0.857179
353	29	0.930131
539	23	0.39666
139	36	0.878938
46	39	0.621026
450	26	0.464044
48	39	0.351286
111	37	0.599874
1073	6	0.292534
423	27	0.324488
53	39	0.378838
332	30	0.258858
54	39	0.373186
56	39	0.0287419
25	40	0.860017
459	26	0.0895277
26	40	0.603126
461	26	0.440864
1175	1060	0.762972
618	21	0.364398
92	38	0.460867
434	27	0.54699
31	40	0.899749
405	28	0.765893
314	31	0.85203
67	39	0.946332
98	38	0.996941
38	40	0.674949
101	38	0.73536
41	40	0.88622
445	27	0.239894
476	26	0.204845
43	40	0.748674
448	27	0.966156
45	40	0.854728
636	21	0.0120999
729	18	0.426043
79	39	0.235283
545	24	0.0788679
359	30	0.812411
577	23	0.92528
1260	1058	0.317834
546	24	0.431235
363	30	0.769769
458	27	0.274958
551	24	0.297215
25	41	0.512453
26	41	0.330858
461	27	0.540738
246	34	0.461639
30	1098	0.0361128
30	41	0.950841
31	41	0.894497
126	38	0.378979
251	34	0.637915
127	38	0.362534
65	40	0.493486
3	42	0.333321
314	32	0.645383
130	38	0.53969
8	42	0.862261
40	41	0.316579
474	27	0.315067
412	29	0.0867743
413	29	0.738483
10	42	0.702778
259	1091	0.495695
353	31	0.831736
45	41	0.376983
170	37	0.364093
698	20	0.193085
420	29	0.67621
389	30	0.509544
638	22	0.189859
578	24	0.694185
21	42	0.399958
301	33	0.155583
53	41	0.890294
487	27	0.96704
25	42	0.431446
615	23	0.976052
26	42	0.943006
27	42	0.0112261
463	28	0.0368153
61	41	0.0650848
30	42	0.0872541
434	29	0.303699
31	42	0.575467
32	42	0.647762
126	39	0.235461
33	42	0.142168
437	29	0.44123
3	43	0.845936
35	42	0.922151
407	30	0.0931969
6	43	0.0189209
535	26	0.457006
505	1084	0.198813
9	43	0.196686
43	42	0.796132
1067	1066	0.0697531
509	27	0.675764
45	42	0.529121
1069	1066	0.256444
542	26	0.746997
1070	1066	0.165667
295	34	0.311002
729	20	0.271221
49	42	0.650635
50	42	0.822516
237	36	0.379985
238	36	0.982944
52	42	0.0279325
21	43	0.0838162
425	30	0.604104
550	26	0.052369
25	43	0.518922
58	42	0.334547
430	30	0.48037
27	43	0.923041
246	36	0.883989
29	43	0.510341
248	36	0.716242
31	43	0.550253
933	14	0.965064
35	43	0.980308
67	42	0.0077208
471	29	0.615464
69	42	0.743507
38	43	0.0538297
536	27	0.974301
722	21	0.775284
40	43	0.69537
413	31	0.805277
72	42	0.359789
1066	1067	0.354455
817	18	0.0116413
42	43	0.573153
260	36	0.543824
1068	1067	0.333231
1069	1067	0.124517
45	43	0.183795
1070	1067	0.638041
46	43	0.809804
264	36	0.9792
389	32	0.586139
483	29	0.665597
268	36	0.423017
176	39	0.745714
673	1080	0.437495
21	44	0.412173
52	43	0.0423097
270	36	0.523485
550	27	0.0934292
582	26	0.584883
24	44	0.119031
552	27	0.657177
276	36	0.714379
90	42	0.86065
277	36	0.666613
463	30	0.535922
92	42	0.185817
61	43	0.764397
407	32	0.568692
347	1091	0.502075
67	43	0.715487
223	38	0.686295
225	38	0.898524
70	43	0.266622
538	28	0.945658
1067	1068	0.720812
293	36	0.374979
1069	1068	0.492699
45	44	0.767816
697	23	0.829726
636	1082	0.305813
1070	1068	0.85211
46	44	0.501679
143	1098	0.10567
112	42	0.961591
21	45	0.987492
579	27	0.403813
269	37	0.904685
23	45	0.897811
302	36	0.354154
550	28	0.724047
54	44	0.579106
